,category,word,segmentation,prediction,distance,f1v2_tp,f1v2_fp,f1v2_fn,f1v3_tp,f1v3_fp,f1v3_fn,f1v2_score,f1v3_score,abs_diff,diff
80,__001,acylpyridine,acyl|pyridine,ac|yl|py|rid|ine,3,0,5,2,1,3,0,0.0,0.4,0.4,diff_f1
81,__001,bayag-kambing,bayag|kambing,bay|ag|kam|bing,4,0,5,2,1,3,0,0.0,0.4,0.4,diff_f1
82,__001,blob-like,blob|like,b|lo|b|like,4,0,5,2,1,3,0,0.0,0.4,0.4,diff_f1
83,__001,carbolfuchsin,carbol|fuchsincarbolfuchsin,car|bol|fu|chs|in,15,0,5,2,1,3,0,0.0,0.4,0.4,diff_f1
84,__001,cat's-foot,cat's|foot,cat|'|s|foot,4,0,5,2,1,3,0,0.0,0.4,0.4,diff_f1
85,__001,eka-iodine,eka|iodine,ek|a|io|dine,4,0,5,2,1,3,0,0.0,0.4,0.4,diff_f1
86,__001,eka-polonium,eka|polonium,ek|a|polo|nium,4,0,5,2,1,3,0,0.0,0.4,0.4,diff_f1
87,__001,enbyfriend,enby|friend,en|by|fr|ien|d,3,0,5,2,1,3,0,0.0,0.4,0.4,diff_f1
88,__001,flim-flam,flim|flam,fl|im|fl|am,4,0,5,2,1,3,0,0.0,0.4,0.4,diff_f1
89,__001,giga-joule,giga|joule,gig|a|jo|ule,4,0,5,2,1,3,0,0.0,0.4,0.4,diff_f1
90,__001,giga-ohm,giga|ohm,gig|a|oh|m,4,0,5,2,1,3,0,0.0,0.4,0.4,diff_f1
91,__001,gris-gris,gris|gris,gr|is|gr|is,4,0,5,2,1,3,0,0.0,0.4,0.4,diff_f1
92,__001,hanky-pank,hanky|pank,hank|y|pan|k,4,0,5,2,1,3,0,0.0,0.4,0.4,diff_f1
93,__001,hanky-panky,hanky|panky,hank|y|pan|ky,4,0,5,2,1,3,0,0.0,0.4,0.4,diff_f1
94,__001,hereinbefore,herein|before,here|in|be|for|e,3,0,5,2,1,3,0,0.0,0.4,0.4,diff_f1
95,__001,hoity-toity,hoity|toity,ho|ity|to|ity,4,0,5,2,1,3,0,0.0,0.4,0.4,diff_f1
96,__001,hydroxyphenyl,hydroxy|phenyl,hydro|xy|ph|en|yl,3,0,5,2,1,3,0,0.0,0.4,0.4,diff_f1
97,__001,iminostilbene,imino|stilbene,im|ino|sti|lb|ene,3,0,5,2,1,3,0,0.0,0.4,0.4,diff_f1
98,__001,indeedy-doody,indeedy|doody,indeed|y|doo|dy,4,0,5,2,1,3,0,0.0,0.4,0.4,diff_f1
99,__001,intermezzo-like,intermezzo|like,inter|me|zzo|like,4,0,5,2,1,3,0,0.0,0.4,0.4,diff_f1
100,__001,jig-jig,jig|jig,ji|g|ji|g,4,0,5,2,1,3,0,0.0,0.4,0.4,diff_f1
101,__001,kilo-joule,kilo|joule,ki|lo|jo|ule,4,0,5,2,1,3,0,0.0,0.4,0.4,diff_f1
102,__001,kuli-kuli,kuli|kuli,ku|li|ku|li,4,0,5,2,1,3,0,0.0,0.4,0.4,diff_f1
103,__001,mee-maw,mee|maw,me|e|ma|w,4,0,5,2,1,3,0,0.0,0.4,0.4,diff_f1
104,__001,mwah-mwah,mwah|mwah,mw|ah|mw|ah,4,0,5,2,1,3,0,0.0,0.4,0.4,diff_f1
105,__001,nulla-nulla,nulla|nulla,null|a|null|a,4,0,5,2,1,3,0,0.0,0.4,0.4,diff_f1
106,__001,phenoxyacid,phenoxy|acid,ph|eno|xy|ac|id,3,0,5,2,1,3,0,0.0,0.4,0.4,diff_f1
107,__001,poo-poo,poo|poo,po|o|po|o,4,0,5,2,1,3,0,0.0,0.4,0.4,diff_f1
108,__001,rah-rah,rah|rah,ra|h|ra|h,4,0,5,2,1,3,0,0.0,0.4,0.4,diff_f1
109,__001,tera-joule,tera|joule,ter|a|jo|ule,4,0,5,2,1,3,0,0.0,0.4,0.4,diff_f1
110,__001,tera-ohm,tera|ohm,ter|a|oh|m,4,0,5,2,1,3,0,0.0,0.4,0.4,diff_f1
111,__001,tohu-bohu,tohu|bohu,to|hu|bo|hu,4,0,5,2,1,3,0,0.0,0.4,0.4,diff_f1
112,__001,toku-dawara,toku|dawara,to|ku|da|wara,4,0,5,2,1,3,0,0.0,0.4,0.4,diff_f1
113,__001,ulla-lulla,ulla|lulla,ul|la|lu|lla,4,0,5,2,1,3,0,0.0,0.4,0.4,diff_f1
114,__001,xeroxcopy,xerox|copy,x|ero|x|co|py,3,0,5,2,1,3,0,0.0,0.4,0.4,diff_f1
115,__001,Beyer-Garratt,beyer|garratt,bey|er|ga|rra|tt,5,0,6,2,1,4,0,0.0,0.333,0.333,diff_f1
116,__001,Cypro-Minoan,cypro|minoan,cy|pro|min|oa|n,5,0,6,2,1,4,0,0.0,0.333,0.333,diff_f1
117,__001,Jih-t'u,jih|t'u,ji|h|t|'|u,5,0,6,2,1,4,0,0.0,0.333,0.333,diff_f1
118,__001,Poochie-fication,poochie|fication,po|och|ie|fi|cation,5,0,6,2,1,4,0,0.0,0.333,0.333,diff_f1
119,__001,T'ung-hua,t'ung|hua,t|'|un|g|hua,5,0,6,2,1,4,0,0.0,0.333,0.333,diff_f1
120,__001,T'ung-shan,t'ung|shan,t|'|un|g|shan,5,0,6,2,1,4,0,0.0,0.333,0.333,diff_f1
121,__001,alkoxyalcohol,alkoxy|alcohol,al|ko|xy|al|co|hol,4,0,6,2,1,4,0,0.0,0.333,0.333,diff_f1
122,__001,cresolphthalein,cresol|phthalein,cr|es|ol|ph|thal|ein,4,0,6,2,1,4,0,0.0,0.333,0.333,diff_f1
123,__001,cutesy-wootsy,cutesy|wootsy,cute|sy|woo|ts|y,5,0,6,2,1,4,0,0.0,0.333,0.333,diff_f1
124,__001,fuddy-duddyism,fuddy|duddyism,fu|ddy|du|ddy|ism,5,0,6,2,1,4,0,0.0,0.333,0.333,diff_f1
125,__001,iminocyclitol,imino|cyclitol,im|ino|cy|cl|ito|l,4,0,6,2,1,4,0,0.0,0.333,0.333,diff_f1
126,__001,juxta-articular,juxta|articular,ju|xt|a|art|icular,5,0,6,2,1,4,0,0.0,0.333,0.333,diff_f1
127,__001,knuckle-tat,knuckle|tat,kn|uck|le|ta|t,5,0,6,2,1,4,0,0.0,0.333,0.333,diff_f1
128,__001,makuuchi-kaku,makuuchi|kaku,ma|ku|uchi|ka|ku,5,0,6,2,1,4,0,0.0,0.333,0.333,diff_f1
129,__001,methoxychalcone,methoxy|chalcone,met|ho|xy|chal|con|e,4,0,6,2,1,4,0,0.0,0.333,0.333,diff_f1
130,__001,mille-feuille,mille|feuille,mill|e|fe|uil|le,5,0,6,2,1,4,0,0.0,0.333,0.333,diff_f1
131,__001,namby-pambical,namby|pambical,nam|by|pam|bic|al,5,0,6,2,1,4,0,0.0,0.333,0.333,diff_f1
132,__001,never-wozzer,ne|ever|wozzer,never|wo|zz|er,6,0,5,3,1,3,1,0.0,0.333,0.333,diff_f1
133,__001,qawwali-like,qawwali|like,q|aw|wal|i|like,5,0,6,2,1,4,0,0.0,0.333,0.333,diff_f1
134,__001,savoir-faire,savoir|faire,sa|vo|ir|fair|e,5,0,6,2,1,4,0,0.0,0.333,0.333,diff_f1
135,__001,ventro-dorsad,ventro|dorsad,vent|ro|do|rsa|d,5,0,6,2,1,4,0,0.0,0.333,0.333,diff_f1
136,__001,whizz-bangery,whizz|bangery,w|hi|zz|bang|ery,5,0,6,2,1,4,0,0.0,0.333,0.333,diff_f1
137,__001,K'ai-p'ing,k'ai|p'ing,k|'|ai|p|'|ing,6,0,7,2,1,5,0,0.0,0.286,0.286,diff_f1
138,__001,K'ung-tzu,k'ung|tzu,k|'|un|g|t|zu,6,0,7,2,1,5,0,0.0,0.286,0.286,diff_f1
139,__001,acyldepsipeptide,acyl|depsipeptide,ac|yl|de|ps|ipe|pt|ide,5,0,7,2,1,5,0,0.0,0.286,0.286,diff_f1
140,__001,bismuth-tellurium,bismuth|tellurium,bis|mut|h|tell|uri|um,6,0,7,2,1,5,0,0.0,0.286,0.286,diff_f1
141,__001,diphenyleneiodonium,diphenylene|iodonium,dip|hen|yle|ne|io|don|ium,5,0,7,2,1,5,0,0.0,0.286,0.286,diff_f1
142,__001,lytico-bodig,lytico|bodig,l|ytic|o|bo|di|g,6,0,7,2,1,5,0,0.0,0.286,0.286,diff_f1
143,__001,ovo-viviparous,ovo|viviparous,o|vo|vi|vi|par|ous,6,0,7,2,1,5,0,0.0,0.286,0.286,diff_f1
144,__001,topsy-turvydom,topsy|turvydom,tops|y|tu|r|vy|dom,6,0,7,2,1,5,0,0.0,0.286,0.286,diff_f1
145,__001,topsy-turvyhood,topsy|turvyhood,tops|y|tu|r|vy|hood,6,0,7,2,1,5,0,0.0,0.286,0.286,diff_f1
146,__001,AK-47,ak|47,ak|47,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
147,__001,Adi-Buddha,adi|buddha,adi|buddha,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
148,__001,Alma-Ata,alma|ata,alma|ata,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
149,__001,An-lu,an|lu,an|lu,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
150,__001,Anglo-Catholic,anglo|catholic,anglo|catholic,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
151,__001,Anglo-French,anglo|french,anglo|french,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
152,__001,Anglo-Latin,anglo|latin,anglo|latin,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
153,__001,As-Nas,as|nas,as|nas,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
154,__001,Barney-style,barney|style,barney|style,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
155,__001,C-spot,c|spot,c|spot,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
156,__001,Canuckland,canuck|land,can|uck|land,1,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
157,__001,Che-chiang,che|chiang,che|chiang,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
158,__001,Chi-lin,chi|lin,chi|lin,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
159,__001,Chin-men,chin|men,chin|men,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
160,__001,Ching-yang,ching|yang,ching|yang,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
161,__001,Chu-shan,chu|shan,chu|shan,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
162,__001,Cia-Cia,cia|cia,cia|cia,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
163,__001,Counter-Enlightenment,counter|enlightenment,counter|enlightenment,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
164,__001,D-Day,d|day,d|day,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
165,__001,Dunbartonshire,dunbarton|shire,dunbar|ton|shire,1,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
166,__001,G-buffer,g|buffer,g|buffer,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
167,__001,G-spot,g|spot,g|spot,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
168,__001,Greenpeace,green|peace,green|pe|ace,1,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
169,__001,Highveld,high|veld,high|vel|d,1,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
170,__001,I-ness,i|ness,i|ness,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
171,__001,J-Lo,j|lo,j|lo,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
172,__001,Jew-free,jew|free,jew|free,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
173,__001,K-turn,k|turn,k|turn,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
174,__001,Li-Lo,li|lo,li|lo,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
175,__001,Luke-Acts,luke|acts,luke|acts,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
176,__001,Lung-shan,lung|shan,lung|shan,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
177,__001,Mid-Atlantic,mid|atlantic,mid|atlantic,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
178,__001,Pa-O,pa|o,pa|o,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
179,__001,Para-Romani,para|romani,para|romani,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
180,__001,Pei-ching,pei|ching,pei|ching,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
181,__001,Quiverfull,quiver|full,quiver|ful|l,1,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
182,__001,Ribblehead,ribble|head,rib|ble|head,1,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
183,__001,Rodriguezperez,rodriguez|perez,rodriguez|per|ez,1,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
184,__001,Ross-shire,ross|shire,ross|shire,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
185,__001,Shitsburgh,shit|pittsburgh,shit|sburg|h,5,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
186,__001,SmartStamp,smart|stamp,smart|sta|mp,1,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
187,__001,T-Charge,t|charge,t|charge,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
188,__001,T-wave,t|wave,t|wave,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
189,__001,Tai-ping,tai|ping,tai|ping,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
190,__001,Tang-yang,tang|yang,tang|yang,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
191,__001,Timsort,tim|sort,tim|sor|t,1,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
192,__001,Torresgarcia,torres|garcia,torres|gar|cia,1,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
193,__001,Wi-Fi,wi|fi,wi|fi,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
194,__001,Yang-lo,yang|lo,yang|lo,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
195,__001,Yun-ling,yun|ling,yun|ling,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
196,__001,a-be,a|be,a|be,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
197,__001,adzebill,adze|bill,ad|ze|bill,1,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
198,__001,after-stroke,after|stroke,after|stroke,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
199,__001,alcohol-free,alcohol|free,alcohol|free,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
200,__001,almshouse,alms|house,al|ms|house,1,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
201,__001,altcoin,alt|coin,alt|co|in,1,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
202,__001,aminoacetone,amino|acetone,amino|ace|tone,1,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
203,__001,ant-hill,ant|hill,ant|hill,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
204,__001,anti-Nazi,anti|nazi,anti|nazi,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
205,__001,anti-personnel,anti|personnel,anti|personnel,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
206,__001,anti-utopia,anti|utopia,anti|utopia,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
207,__001,anti-vaccine,anti|vaccine,anti|vaccine,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
208,__001,anti-war,anti|war,anti|war,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
209,__001,apartment-sit,apartment|sit,apartment|sit,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
210,__001,apple-gum,apple|gum,apple|gum,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
211,__001,apple-scoop,apple|scoop,apple|scoop,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
212,__001,arch-heresy,arch|heresy,arch|heresy,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
213,__001,arcweld,arc|weld,arc|we|ld,1,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
214,__001,assbrain,ass|brain,ass|bra|in,1,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
215,__001,asscheek,ass|cheek,ass|chee|k,1,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
216,__001,assclown,ass|clown,ass|cl|own,1,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
217,__001,autorack,auto|rack,auto|rac|k,1,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
218,__001,avant-courier,avant|courier,avant|courier,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
219,__001,backcheck,back|check,back|che|ck,1,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
220,__001,backflip,back|flip,back|fl|ip,1,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
221,__001,backflop,back|flop,back|fl|op,1,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
222,__001,backpatch,back|patch,back|pa|tch,1,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
223,__001,backtrail,back|trail,back|tra|il,1,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
224,__001,badbye,bad|bye,bad|by|e,1,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
225,__001,balkline,balk|line,bal|k|line,1,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
226,__001,ballclub,ball|club,ball|cl|ub,1,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
227,__001,barbermonger,barber|monger,barber|mon|ger,1,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
228,__001,barbwire,barb|wire,bar|b|wire,1,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
229,__001,baresark,bare|sark,bare|sar|k,1,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
230,__001,barley-bird,barley|bird,barley|bird,2,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
231,__001,barrenwort,barren|wort,barren|wo|rt,1,1,2,1,1,1,0,0.4,0.667,0.267,diff_f1
