,category,word,segmentation,prediction,distance,f1v2_tp,f1v2_fp,f1v2_fn,f1v3_tp,f1v3_fp,f1v3_fn,f1v2_score,f1v1_score,abs_diff,diff
69,__001,xeroxcopy,xerox|copy,x|ero|x|co|py,3,0,5,2,1,3,0,0.0,0.4,0.4,f1_diff
70,__001,5-hydroxytryptamine,5|hydroxy|tryptamine,5|hydro|xy|try|pta|mine,3,1,5,2,2,3,0,0.222,0.571,0.349,f1_diff
71,__001,K'ai-p'ing,k'ai|p'ing,k|'|ai|p|'|ing,4,0,6,2,1,4,0,0.0,0.333,0.333,f1_diff
72,__001,K'ung-tzu,k'ung|tzu,k|'|un|g|t|zu,4,0,6,2,1,4,0,0.0,0.333,0.333,f1_diff
73,__001,alkoxyalcohol,alkoxy|alcohol,al|ko|xy|al|co|hol,4,0,6,2,1,4,0,0.0,0.333,0.333,f1_diff
74,__001,bismuth-tellurium,bismuth|tellurium,bis|mut|h|tell|uri|um,4,0,6,2,1,4,0,0.0,0.333,0.333,f1_diff
75,__001,cresolphthalein,cresol|phthalein,cr|es|ol|ph|thal|ein,4,0,6,2,1,4,0,0.0,0.333,0.333,f1_diff
76,__001,iminocyclitol,imino|cyclitol,im|ino|cy|cl|ito|l,4,0,6,2,1,4,0,0.0,0.333,0.333,f1_diff
77,__001,lytico-bodig,lytico|bodig,l|ytic|o|bo|di|g,4,0,6,2,1,4,0,0.0,0.333,0.333,f1_diff
78,__001,methoxychalcone,methoxy|chalcone,met|ho|xy|chal|con|e,4,0,6,2,1,4,0,0.0,0.333,0.333,f1_diff
79,__001,ovo-viviparous,ovo|viviparous,o|vo|vi|vi|par|ous,4,0,6,2,1,4,0,0.0,0.333,0.333,f1_diff
80,__001,topsy-turvydom,topsy|turvydom,tops|y|tu|r|vy|dom,4,0,6,2,1,4,0,0.0,0.333,0.333,f1_diff
81,__001,topsy-turvyhood,topsy|turvyhood,tops|y|tu|r|vy|hood,4,0,6,2,1,4,0,0.0,0.333,0.333,f1_diff
82,__001,Kamianets-Podilskyi,kamianets|podilskyi,kam|ian|ets|pod|ils|ky|i,5,0,7,2,1,5,0,0.0,0.286,0.286,f1_diff
83,__001,acyldepsipeptide,acyl|depsipeptide,ac|yl|de|ps|ipe|pt|ide,5,0,7,2,1,5,0,0.0,0.286,0.286,f1_diff
84,__001,diphenyleneiodonium,diphenylene|iodonium,dip|hen|yle|ne|io|don|ium,5,0,7,2,1,5,0,0.0,0.286,0.286,f1_diff
85,__001,quadragesimo-octavo,quadragesimo|octavo,quad|rage|si|mo|oct|av|o,5,0,7,2,1,5,0,0.0,0.286,0.286,f1_diff
86,__001,Bas-Rhin,bas|rhin,bas|r|hin,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
87,__001,C-ration,c|ration,c|ratio|n,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
88,__001,Canuckland,canuck|land,can|uck|land,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
89,__001,Chieh-yang,chieh|yang,chi|eh|yang,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
90,__001,Christcross-row,christcross|row,christ|cross|row,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
91,__001,Coele-Syria,coele|syria,coe|le|syria,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
92,__001,Duna-gate,duna|gate,dun|a|gate,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
93,__001,Dunbartonshire,dunbarton|shire,dunbar|ton|shire,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
94,__001,Feng-chieh,feng|chieh,feng|chi|eh,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
95,__001,Fu-shun,fu|shun,fu|shu|n,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
96,__001,G-LOC,g|loc,g|lo|c,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
97,__001,Gaia-Sausage,gaia|sausage,ga|ia|sausage,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
98,__001,Greenpeace,green|peace,green|pe|ace,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
99,__001,Harry-soph,harry|soph,harry|so|ph,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
100,__001,Hi-NRG,hi|nrg,hi|nr|g,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
101,__001,Highveld,high|veld,high|vel|d,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
102,__001,Hsin-chu,hsin|chu,hs|in|chu,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
103,__001,Hsüan-wu,hsuan|wu,hs|uan|wu,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
104,__001,Kuan-shan,kuan|shan,ku|an|shan,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
105,__001,Kuang-tung,kuang|tung,ku|ang|tung,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
106,__001,Latino-Punic,latino|punic,latino|pun|ic,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
107,__001,Luso-Hispanic,luso|hispanic,lu|so|hispanic,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
108,__001,Nether-Saxon,nether|saxon,net|her|saxon,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
109,__001,Post-Nicene,post|nicene,post|nice|ne,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
110,__001,Pre-Hlai,pre|hlai,pre|h|lai,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
111,__001,Proto-Austric,proto|austric,proto|aus|tric,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
112,__001,Quiverfull,quiver|full,quiver|ful|l,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
113,__001,Ribblehead,ribble|head,rib|ble|head,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
114,__001,Rodriguezperez,rodriguez|perez,rodriguez|per|ez,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
115,__001,Saint-Girons,saint|girons,saint|giro|ns,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
116,__001,Shang-jao,shang|jao,shang|ja|o,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
117,__001,SmartStamp,smart|stamp,smart|sta|mp,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
118,__001,Stanford-Binet,stanford|binet,stanford|bin|et,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
119,__001,Tai-Kadai,tai|kadai,tai|ka|dai,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
120,__001,Tele-snap,tele|snap,tel|e|snap,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
121,__001,Timsort,tim|sort,tim|sor|t,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
122,__001,Tor-bul,tor|bul,tor|bu|l,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
123,__001,Torresgarcia,torres|garcia,torres|gar|cia,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
124,__001,X-Filesy,x|filesy,x|files|y,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
125,__001,Yugo-nostalgia,yugo|nostalgia,yu|go|nostalgia,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
126,__001,actino-uranium,actino|uranium,act|ino|uranium,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
127,__001,adzebill,adze|bill,ad|ze|bill,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
128,__001,alms-fee,alms|fee,al|ms|fee,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
129,__001,almshouse,alms|house,al|ms|house,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
130,__001,altcoin,alt|coin,alt|co|in,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
131,__001,aminoacetone,amino|acetone,amino|ace|tone,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
132,__001,ampere-hour,ampere|hour,amp|ere|hour,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
133,__001,arcweld,arc|weld,arc|we|ld,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
134,__001,assbrain,ass|brain,ass|bra|in,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
135,__001,asscheek,ass|cheek,ass|chee|k,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
136,__001,assclown,ass|clown,ass|cl|own,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
137,__001,autorack,auto|rack,auto|rac|k,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
138,__001,back-ganging,back|ganging,back|gang|ing,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
139,__001,backcheck,back|check,back|che|ck,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
140,__001,backflip,back|flip,back|fl|ip,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
141,__001,backflop,back|flop,back|fl|op,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
142,__001,backpatch,back|patch,back|pa|tch,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
143,__001,backtrail,back|trail,back|tra|il,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
144,__001,bad-assness,bad|assness,bad|ass|ness,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
145,__001,badbye,bad|bye,bad|by|e,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
146,__001,balkline,balk|line,bal|k|line,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
147,__001,ballclub,ball|club,ball|cl|ub,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
148,__001,barbermonger,barber|monger,barber|mon|ger,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
149,__001,barbwire,barb|wire,bar|b|wire,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
150,__001,bare-footen,bare|footen,bare|foot|en,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
151,__001,baresark,bare|sark,bare|sar|k,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
152,__001,barrenwort,barren|wort,barren|wo|rt,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
153,__001,beanbrain,bean|brain,bean|bra|in,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
154,__001,beardtongue,beard|tongue,beard|ton|gue,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
155,__001,beewort,bee|wort,bee|wo|rt,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
156,__001,beforestated,before|stated,before|sta|ted,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
157,__001,bellbind,bell|bind,bell|bin|d,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
158,__001,big-boned,big|boned,big|bone|d,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
159,__001,birdfeed,bird|feed,bird|fe|ed,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
160,__001,bitchtits,bitch|tits,bitch|ti|ts,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
161,__001,bitmask,bit|mask,bit|mas|k,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
162,__001,blackfella,black|fella,black|fell|a,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
163,__001,bloodheat,blood|heat,blood|hea|t,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
164,__001,bluebreast,blue|breast,blue|bre|ast,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
165,__001,bobkitten,bob|kitten,bob|kit|ten,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
166,__001,bogwort,bog|wort,bog|wo|rt,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
167,__001,bookmatch,book|match,book|mat|ch,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
168,__001,bookmonger,book|monger,book|mon|ger,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
169,__001,borderlinking,border|linking,border|link|ing,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
170,__001,bowgrace,bow|grace,bow|gra|ce,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
171,__001,boxwallah,box|wallah,box|wall|ah,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
172,__001,braindead,brain|dead,brain|de|ad,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
173,__001,breadcrumb,bread|crumb,bread|cr|umb,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
174,__001,breastknot,breast|knot,breast|k|not,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
175,__001,bristlebird,bristle|bird,br|istle|bird,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
176,__001,broadacre,broad|acre,broad|ac|re,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
177,__001,brohug,bro|hug,bro|hu|g,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
178,__001,brooklime,brook|lime,brook|lim|e,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
179,__001,broomstaff,broom|staff,broom|sta|ff,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
180,__001,budburst,bud|burst,bud|bu|rst,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
181,__001,budmoth,bud|moth,bud|mot|h,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
182,__001,buffalopox,buffalo|pox,buffalo|po|x,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
183,__001,bugleweed,bugle|weed,bug|le|weed,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
184,__001,buttbreath,butt|breath,butt|bre|ath,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
185,__001,buttcheck,butt|check,butt|che|ck,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
186,__001,butthurt,butt|hurt,butt|hur|t,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
187,__001,buttonhook,button|hook,button|ho|ok,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
188,__001,cameltoe,camel|toe,camel|to|e,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
189,__001,camwhore,cam|whore,cam|w|hore,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
190,__001,cancerwort,cancer|wort,cancer|wo|rt,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
191,__001,canefruit,cane|fruit,cane|fr|uit,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
192,__001,canegrub,cane|grub,cane|gr|ub,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
193,__001,cankerworm,canker|worm,can|ker|worm,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
194,__001,casefic,case|fic,case|fi|c,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
195,__001,casefile,case|file,case|fi|le,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
196,__001,catloaf,cat|loaf,cat|lo|af,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
197,__001,childrearing,child|rearing,child|rea|ring,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
198,__001,chinstrap,chin|strap,chin|stra|p,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
199,__001,chokecoil,choke|coil,choke|co|il,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
200,__001,chookyard,chook|yard,cho|ok|yard,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
201,__001,clingfish,cling|fish,cl|ing|fish,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
202,__001,clodpole,clod|pole,cl|od|pole,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
203,__001,clubrush,club|rush,club|rus|h,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
204,__001,co-opinionist,co|opinionist,co|opinion|ist,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
205,__001,coalheaving,coal|heaving,coal|hea|ving,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
206,__001,cockbrain,cock|brain,cock|bra|in,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
207,__001,cockmonger,cock|monger,cock|mon|ger,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
208,__001,cocksucking,cock|sucking,cock|su|cking,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
209,__001,cocktease,cock|tease,cock|tea|se,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
210,__001,cofferdam,coffer|dam,co|ffer|dam,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
211,__001,cold-perm,cold|perm,cold|per|m,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
212,__001,colormap,color|map,color|ma|p,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
213,__001,colourmap,colour|map,colour|ma|p,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
214,__001,copyfraud,copy|fraud,copy|fra|ud,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
215,__001,copyread,copy|read,copy|rea|d,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
216,__001,corncockle,corn|cockle,corn|cock|le,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
217,__001,cornloft,corn|loft,corn|lo|ft,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
218,__001,coself,co|self,co|sel|f,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
219,__001,cottonpox,cotton|pox,cotton|po|x,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
220,__001,counter-password,counter|pass|word,counter|password,1,1,1,2,1,0,1,0.4,0.667,0.267,f1_diff
221,__001,cowpat,cow|pat,cow|pa|t,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
222,__001,cowplop,cow|plop,cow|pl|op,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
223,__001,cowpony,cow|pony,cow|pon|y,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
224,__001,crackbrain,crack|brain,crack|bra|in,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
225,__001,crackjaw,crack|jaw,crack|ja|w,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
226,__001,crankbait,crank|bait,crank|bai|t,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
227,__001,crossroad,cross|road,cross|ro|ad,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
228,__001,cumberworld,cumber|world,cum|ber|world,1,1,2,1,1,1,0,0.4,0.667,0.267,f1_diff
